datetime,ow_aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,year,month,day,hour,day_of_week,is_weekend,aqi_change_rate,aqi_change_rate_pct,aqi_rolling_3h,aqi_rolling_24h,pm2_5_rolling_3h,pm2_5_rolling_24h,pm10_rolling_3h,pm10_rolling_24h,no2_rolling_3h,no2_rolling_24h,so2_rolling_3h,so2_rolling_24h,co_rolling_3h,co_rolling_24h,o3_rolling_3h,o3_rolling_24h,target_aqi,target_aqi_category
2025-09-24 13:00:00,1,85.26,0.0,0.06,39.18,0.3,4.52,15.79,0.0,2025,9,24,13,2,0,0.0,0.0,1.0,1.0,4.46,4.0495833333333335,15.72,14.26,0.0533333333333333,0.05875,0.2933333333333333,0.3029166666666666,84.82333333333332,84.17416666666666,39.07666666666666,39.91375,1,1
2025-09-24 14:00:00,1,85.89,0.0,0.07,39.5,0.29,4.55,15.69,0.0,2025,9,24,14,2,0,0.0,0.0,1.0,1.0,4.510000000000001,4.117083333333333,15.746666666666664,14.4975,0.06,0.05875,0.2933333333333333,0.3033333333333333,85.29666666666667,84.12791666666668,39.22666666666667,39.83833333333333,1,1
2025-09-24 15:00:00,1,86.67,0.0,0.07,40.16,0.29,4.57,15.63,0.0,2025,9,24,15,2,0,0.0,0.0,1.0,1.0,4.546666666666667,4.178333333333334,15.703333333333331,14.702916666666669,0.0666666666666666,0.05875,0.2933333333333333,0.3033333333333333,85.94,84.12708333333333,39.61333333333334,39.80125,1,1
2025-09-24 16:00:00,1,87.58,0.0,0.07,41.17,0.28,4.55,15.64,0.0,2025,9,24,16,2,0,0.0,0.0,1.0,1.0,4.556666666666667,4.2316666666666665,15.653333333333334,14.8825,0.07,0.05875,0.2866666666666666,0.3025,86.71333333333332,84.19208333333334,40.27666666666666,39.82791666666667,1,1
2025-09-24 17:00:00,1,88.77,0.0,0.07,42.64,0.27,4.61,16.31,0.0,2025,9,24,17,2,0,0.0,0.0,1.0,1.0,4.576666666666667,4.2804166666666665,15.86,15.064583333333331,0.07,0.05875,0.28,0.3008333333333333,87.67333333333333,84.32708333333333,41.32333333333333,39.93416666666666,1,1
2025-09-24 18:00:00,1,89.73,0.0,0.06,44.01,0.27,4.84,17.7,0.0,2025,9,24,18,2,0,0.0,0.0,1.0,1.0,4.666666666666667,4.3308333333333335,16.55,15.276666666666666,0.0666666666666666,0.0583333333333333,0.2733333333333334,0.29875,88.69333333333333,84.52375,42.60666666666666,40.11708333333333,1,1
2025-09-24 19:00:00,1,90.31,0.0,0.06,45.23,0.27,5.14,18.78,0.0,2025,9,24,19,2,0,0.0,0.0,1.0,1.0,4.863333333333333,4.386666666666667,17.596666666666668,15.511250000000002,0.0633333333333333,0.0579166666666666,0.27,0.2966666666666667,89.60333333333334,84.77833333333334,43.96,40.364583333333336,1,1
2025-09-24 20:00:00,1,91.05,0.0,0.06,46.24,0.26,5.45,19.46,0.0,2025,9,24,20,2,0,0.0,0.0,1.0,1.0,5.1433333333333335,4.45,18.64666666666667,15.755,0.06,0.0579166666666666,0.2666666666666666,0.29375,90.36333333333334,85.09,45.16,40.65958333333334,1,1
2025-09-24 21:00:00,2,91.52,0.0,0.06,47.15,0.25,5.73,20.04,0.0,2025,9,24,21,2,0,1.0,100.0,1.3333333333333333,1.0416666666666667,5.44,4.520833333333333,19.42666666666667,16.007083333333334,0.06,0.0579166666666666,0.26,0.2904166666666666,90.96,85.44625,46.20666666666667,40.99375,2,1
2025-09-24 22:00:00,2,91.78,0.0,0.06,48.03,0.25,6.0,20.59,0.0,2025,9,24,22,2,0,0.0,0.0,1.6666666666666667,1.0833333333333333,5.726666666666667,4.599166666666666,20.03,16.263333333333332,0.06,0.0579166666666666,0.2533333333333333,0.2870833333333333,91.45,85.82000000000001,47.14000000000001,41.35958333333333,2,1
2025-09-24 23:00:00,2,91.95,0.0,0.06,48.75,0.24,6.24,21.18,0.0,2025,9,24,23,2,0,0.0,0.0,2.0,1.125,5.990000000000001,4.683750000000001,20.60333333333333,16.524166666666666,0.06,0.0579166666666666,0.2466666666666666,0.2833333333333333,91.75,86.20458333333333,47.97666666666667,41.745,2,1
2025-09-25 00:00:00,2,91.97,0.0,0.06,49.28,0.23,6.45,21.9,0.0,2025,9,25,0,3,0,0.0,0.0,2.0,1.1666666666666667,6.23,4.774166666666667,21.223333333333333,16.795833333333334,0.06,0.0579166666666666,0.24,0.2791666666666667,91.9,86.58666666666666,48.68666666666667,42.1375,2,1
2025-09-25 01:00:00,2,92.12,0.0,0.06,49.66,0.22,6.67,23.06,0.0,2025,9,25,1,3,0,0.0,0.0,2.0,1.2083333333333333,6.453333333333333,4.87125,22.046666666666667,17.11,0.06,0.0579166666666666,0.2299999999999999,0.2745833333333333,92.01333333333334,86.96750000000002,49.23,42.53291666666667,2,1
2025-09-25 02:00:00,2,92.12,0.0,0.06,49.87,0.22,6.9,24.3,0.0,2025,9,25,2,3,0,0.0,0.0,2.0,1.25,6.673333333333333,4.976666666666667,23.08666666666667,17.485,0.06,0.0579166666666666,0.2233333333333333,0.2704166666666667,92.07,87.33916666666666,49.60333333333333,42.9275,2,1
2025-09-25 03:00:00,2,91.97,0.0,0.06,49.94,0.22,7.11,25.25,0.0,2025,9,25,3,3,0,0.0,0.0,2.0,1.2916666666666667,6.8933333333333335,5.091666666666667,24.203333333333333,17.912499999999998,0.06,0.0579166666666666,0.22,0.2666666666666666,92.07,87.70041666666667,49.82333333333332,43.315,2,1
2025-09-25 04:00:00,2,92.01,0.01,0.05,49.82,0.21,7.27,25.93,0.0,2025,9,25,4,3,0,0.0,0.0,2.0,1.3333333333333333,7.093333333333334,5.215,25.16,18.367083333333333,0.0566666666666666,0.0574999999999999,0.2166666666666666,0.2633333333333333,92.03333333333336,88.05375,49.876666666666665,43.6925,2,1
2025-09-25 05:00:00,2,91.95,0.01,0.04,49.63,0.2,7.41,26.56,0.0,2025,9,25,5,3,0,0.0,0.0,2.0,1.375,7.263333333333333,5.345416666666666,25.913333333333338,18.83833333333333,0.0499999999999999,0.0570833333333333,0.21,0.26,91.97666666666667,88.40208333333334,49.79666666666666,44.06333333333333,2,1
2025-09-25 06:00:00,2,91.95,0.01,0.04,49.23,0.19,7.52,27.09,0.0,2025,9,25,6,3,0,0.0,0.0,2.0,1.4166666666666667,7.399999999999999,5.480833333333333,26.526666666666667,19.32583333333333,0.0433333333333333,0.0566666666666666,0.1999999999999999,0.25625,91.97,88.74416666666667,49.56,44.42458333333334,2,1
2025-09-25 07:00:00,2,91.87,0.01,0.04,48.64,0.18,7.59,27.47,0.0,2025,9,25,7,3,0,0.0,0.0,2.0,1.4583333333333333,7.506666666666667,5.619583333333334,27.040000000000003,19.82875,0.04,0.05625,0.19,0.2525,91.92333333333332,89.07416666666666,49.16666666666666,44.77166666666667,2,1
2025-09-25 08:00:00,2,91.72,0.01,0.04,47.99,0.17,7.64,27.93,0.0,2025,9,25,8,3,0,0.0,0.0,2.0,1.5,7.583333333333333,5.760000000000001,27.496666666666663,20.351666666666667,0.04,0.0558333333333333,0.18,0.2479166666666666,91.84666666666668,89.39875,48.620000000000005,45.11166666666666,2,1
2025-09-25 09:00:00,2,91.6,0.01,0.03,47.34,0.17,7.68,28.34,0.0,2025,9,25,9,3,0,0.0,0.0,2.0,1.5416666666666667,7.636666666666667,5.901666666666667,27.913333333333338,20.894166666666667,0.0366666666666666,0.0554166666666666,0.1733333333333333,0.2433333333333333,91.73,89.72041666666667,47.99000000000001,45.44458333333333,2,1
2025-09-25 10:00:00,2,91.85,0.01,0.04,47.05,0.16,7.74,28.72,0.0,2025,9,25,10,3,0,0.0,0.0,2.0,1.5833333333333333,7.686666666666667,6.043333333333334,28.33,21.44708333333333,0.0366666666666666,0.0549999999999999,0.1666666666666666,0.2383333333333333,91.72333333333331,90.03541666666666,47.46,45.77333333333333,2,1
2025-09-25 11:00:00,2,92.04,0.01,0.04,46.91,0.16,7.73,29.03,0.0,2025,9,25,11,3,0,0.0,0.0,2.0,1.625,7.716666666666666,6.182083333333334,28.69666666666667,22.00625,0.0366666666666666,0.0545833333333333,0.1633333333333333,0.2329166666666666,91.83,90.35083333333334,47.1,46.10083333333333,2,1
2025-09-25 12:00:00,2,92.3,0.0,0.04,46.88,0.15,7.66,29.14,0.0,2025,9,25,12,3,0,0.0,0.0,2.0,1.6666666666666667,7.710000000000001,6.315416666666667,28.96333333333333,22.56375,0.04,0.0541666666666666,0.1566666666666666,0.2270833333333333,92.06333333333332,90.66583333333334,46.946666666666665,46.42916666666667,2,1
2025-09-25 13:00:00,2,92.52,0.0,0.05,46.99,0.15,7.57,29.03,0.0,2025,9,25,13,3,0,0.0,0.0,2.0,1.7083333333333333,7.653333333333333,6.4425,29.066666666666663,23.115416666666672,0.0433333333333333,0.05375,0.1533333333333333,0.2208333333333333,92.28666666666668,90.96833333333336,46.92666666666667,46.75458333333333,2,1
2025-09-25 14:00:00,2,92.77,0.0,0.06,47.04,0.14,7.52,29.01,0.0,2025,9,25,14,3,0,0.0,0.0,2.0,1.75,7.583333333333333,6.56625,29.06,23.670416666666668,0.0499999999999999,0.0533333333333333,0.1466666666666666,0.2145833333333333,92.53,91.255,46.97,47.06875,2,1
2025-09-25 15:00:00,2,92.99,0.0,0.06,47.11,0.14,7.46,28.89,0.0,2025,9,25,15,3,0,0.0,0.0,2.0,1.7916666666666667,7.516666666666667,6.686666666666667,28.97666666666667,24.222916666666663,0.0566666666666666,0.0529166666666666,0.1433333333333333,0.2083333333333333,92.76,91.51833333333332,47.046666666666674,47.35833333333334,2,1
2025-09-25 16:00:00,2,92.97,0.0,0.06,47.02,0.13,7.34,28.43,0.0,2025,9,25,16,3,0,0.0,0.0,2.0,1.8333333333333333,7.44,6.802916666666667,28.776666666666667,24.75583333333333,0.06,0.0525,0.1366666666666667,0.2020833333333333,92.91,91.74291666666666,47.05666666666667,47.60208333333333,2,1
2025-09-25 17:00:00,2,92.98,0.0,0.06,46.94,0.13,7.2,27.88,0.0,2025,9,25,17,3,0,0.0,0.0,2.0,1.875,7.333333333333333,6.910833333333334,28.4,25.237916666666663,0.06,0.0520833333333333,0.1333333333333333,0.19625,92.98,91.91833333333334,47.02333333333333,47.78125,2,1
2025-09-25 18:00:00,2,92.97,0.0,0.06,46.86,0.13,7.08,27.4,0.0,2025,9,25,18,3,0,0.0,0.0,2.0,1.9166666666666667,7.206666666666666,7.004166666666667,27.903333333333336,25.64208333333333,0.06,0.0520833333333333,0.13,0.1904166666666666,92.97333333333331,92.05333333333331,46.94,47.900000000000006,2,1
2025-09-25 19:00:00,2,92.71,0.0,0.06,46.68,0.12,6.93,26.68,0.0,2025,9,25,19,3,0,0.0,0.0,2.0,1.9583333333333333,7.07,7.078749999999999,27.320000000000004,25.97125,0.06,0.0520833333333333,0.1266666666666666,0.1841666666666666,92.88666666666668,92.15333333333332,46.82666666666666,47.960416666666674,2,1
2025-09-25 20:00:00,2,92.55,0.0,0.06,46.49,0.12,6.77,26.0,0.0,2025,9,25,20,3,0,0.0,0.0,2.0,2.0,6.926666666666667,7.13375,26.69333333333334,26.24375,0.06,0.0520833333333333,0.1233333333333333,0.1783333333333333,92.74333333333334,92.21583333333336,46.67666666666667,47.97083333333334,2,1
2025-09-25 21:00:00,2,92.38,0.0,0.05,46.37,0.11,6.65,25.63,0.0,2025,9,25,21,3,0,0.0,0.0,2.0,2.0,6.783333333333334,7.172083333333333,26.10333333333333,26.47666666666667,0.0566666666666666,0.0516666666666666,0.1166666666666666,0.1725,92.54666666666668,92.25166666666668,46.51333333333333,47.93833333333333,2,1
2025-09-25 22:00:00,2,92.13,0.0,0.05,46.33,0.11,6.6,25.59,0.0,2025,9,25,22,3,0,0.0,0.0,2.0,2.0,6.673333333333333,7.197083333333333,25.74,26.685,0.0533333333333333,0.05125,0.1133333333333333,0.1666666666666666,92.35333333333334,92.26625,46.39666666666667,47.8675,2,1
2025-09-25 23:00:00,2,91.84,0.0,0.05,46.35,0.11,6.61,25.71,0.0,2025,9,25,23,3,0,0.0,0.0,2.0,2.0,6.62,7.212499999999999,25.64333333333333,26.87375,0.05,0.0508333333333333,0.11,0.16125,92.11666666666667,92.26166666666668,46.35,47.767500000000005,2,1
2025-09-26 00:00:00,2,91.7,0.0,0.05,46.51,0.11,6.64,25.83,0.0,2025,9,26,0,4,0,0.0,0.0,2.0,2.0,6.616666666666667,7.220416666666666,25.71,27.0375,0.05,0.0504166666666666,0.11,0.15625,91.89,92.25041666666664,46.39666666666667,47.65208333333334,2,1
2025-09-26 01:00:00,2,91.65,0.0,0.05,46.59,0.11,6.77,26.47,0.0,2025,9,26,1,4,0,0.0,0.0,2.0,2.0,6.673333333333333,7.224583333333334,26.00333333333333,27.179583333333337,0.05,0.0499999999999999,0.11,0.1516666666666666,91.73,92.23083333333334,46.48333333333334,47.524166666666666,2,1
2025-09-26 02:00:00,2,91.66,0.0,0.05,46.7,0.11,6.94,27.29,0.0,2025,9,26,2,4,0,0.0,0.0,2.0,2.0,6.783333333333334,7.22625,26.53,27.304166666666664,0.05,0.0495833333333333,0.11,0.1470833333333333,91.67,92.21166666666667,46.6,47.39208333333334,2,1
2025-09-26 03:00:00,2,91.53,0.0,0.06,46.98,0.11,7.05,27.76,0.0,2025,9,26,3,4,0,0.0,0.0,2.0,2.0,6.919999999999999,7.22375,27.173333333333336,27.40875,0.0533333333333333,0.0495833333333333,0.11,0.1425,91.61333333333334,92.19333333333331,46.75666666666667,47.26875,2,1
2025-09-26 04:00:00,2,91.54,0.0,0.05,47.38,0.11,7.13,28.2,0.0,2025,9,26,4,4,0,0.0,0.0,2.0,2.0,7.04,7.217916666666666,27.75,27.50333333333333,0.0533333333333333,0.0495833333333333,0.11,0.1383333333333333,91.57666666666668,92.17375,47.02,47.16708333333333,2,1
2025-09-26 05:00:00,2,91.52,0.0,0.05,47.63,0.1,7.2,28.78,0.0,2025,9,26,5,4,0,0.0,0.0,2.0,2.0,7.126666666666666,7.209166666666667,28.24666666666667,27.59583333333333,0.0533333333333333,0.0499999999999999,0.1066666666666666,0.1341666666666666,91.53000000000002,92.15583333333332,47.330000000000005,47.08375,2,1
2025-09-26 06:00:00,2,91.58,0.01,0.04,47.7,0.1,7.28,29.36,0.0,2025,9,26,6,4,0,0.0,0.0,2.0,2.0,7.203333333333333,7.199166666666667,28.78,27.690416666666668,0.0466666666666666,0.0499999999999999,0.1033333333333333,0.1304166666666666,91.54666666666668,92.14041666666668,47.57,47.02,2,1
2025-09-26 07:00:00,2,91.46,0.01,0.03,47.45,0.1,7.31,29.69,0.0,2025,9,26,7,4,0,0.0,0.0,2.0,2.0,7.263333333333333,7.1875,29.276666666666667,27.782916666666665,0.04,0.0495833333333333,0.1,0.1270833333333333,91.52,92.12333333333332,47.59333333333334,46.970416666666665,2,1
2025-09-26 08:00:00,2,91.32,0.01,0.03,46.75,0.09,7.33,29.96,0.0,2025,9,26,8,4,0,0.0,0.0,2.0,2.0,7.3066666666666675,7.1745833333333335,29.67,27.867500000000003,0.0333333333333333,0.0491666666666666,0.0966666666666666,0.1237499999999999,91.45333333333332,92.10666666666668,47.3,46.91875000000001,2,1
2025-09-26 09:00:00,2,90.98,0.01,0.03,45.96,0.09,7.36,30.27,0.0,2025,9,26,9,4,0,0.0,0.0,2.0,2.0,7.333333333333333,7.16125,29.973333333333333,27.947916666666668,0.03,0.0491666666666666,0.0933333333333333,0.1204166666666666,91.25333333333332,92.08083333333332,46.72,46.86124999999999,2,1
2025-09-26 10:00:00,2,90.96,0.0,0.03,45.37,0.08,7.39,30.75,0.0,2025,9,26,10,4,0,0.0,0.0,2.0,2.0,7.359999999999999,7.146666666666666,30.326666666666668,28.0325,0.03,0.04875,0.0866666666666666,0.1170833333333333,91.08666666666666,92.04375,46.02666666666666,46.79125,2,1
2025-09-26 11:00:00,2,90.85,0.0,0.03,44.96,0.08,7.34,30.5,0.0,2025,9,26,11,4,0,0.0,0.0,2.0,2.0,7.363333333333333,7.130416666666666,30.50666666666667,28.09375,0.03,0.0483333333333333,0.0833333333333333,0.11375,90.93,91.99416666666669,45.43,46.71000000000001,2,1
2025-09-26 12:00:00,2,90.82,0.0,0.04,44.75,0.07,7.22,29.75,0.0,2025,9,26,12,4,0,0.0,0.0,2.0,2.0,7.316666666666666,7.1120833333333335,30.33333333333333,28.11916666666667,0.0333333333333333,0.0483333333333333,0.0766666666666666,0.1104166666666666,90.87666666666668,91.9325,45.02666666666666,46.62125,2,1
2025-09-26 13:00:00,2,90.95,0.0,0.04,44.72,0.07,7.04,28.58,0.0,2025,9,26,13,4,0,0.0,0.0,2.0,2.0,7.2,7.09,29.610000000000003,28.100416666666664,0.0366666666666666,0.0479166666666666,0.0733333333333333,0.1070833333333333,90.87333333333332,91.86708333333333,44.81,46.52666666666667,2,1
2025-09-26 14:00:00,2,90.99,0.0,0.05,44.69,0.06,6.87,27.55,0.0,2025,9,26,14,4,0,0.0,0.0,2.0,2.0,7.043333333333333,7.062916666666666,28.62666666666667,28.03958333333333,0.0433333333333333,0.0474999999999999,0.0666666666666666,0.10375,90.92,91.79291666666666,44.72,46.42875,2,1
2025-09-26 15:00:00,2,91.03,0.0,0.05,44.76,0.06,6.68,26.45,0.0,2025,9,26,15,4,0,0.0,0.0,2.0,2.0,6.863333333333333,7.0304166666666665,27.52666666666667,27.937916666666663,0.0466666666666666,0.0470833333333333,0.0633333333333333,0.1004166666666666,90.99,91.71125,44.72333333333333,46.33083333333333,2,1
2025-09-26 16:00:00,2,90.99,0.0,0.05,44.77,0.06,6.43,25.08,0.0,2025,9,26,16,4,0,0.0,0.0,2.0,2.0,6.66,6.9925,26.360000000000003,27.79833333333333,0.05,0.0466666666666666,0.06,0.0975,91.00333333333332,91.62875,44.74,46.23708333333333,2,1
2025-09-26 17:00:00,2,91.15,0.0,0.05,44.7,0.06,6.19,23.77,0.0,2025,9,26,17,4,0,0.0,0.0,2.0,2.0,6.433333333333333,6.9504166666666665,25.1,27.62708333333333,0.05,0.04625,0.06,0.0945833333333333,91.05666666666666,91.5525,44.74333333333333,46.14375,2,1
2025-09-26 18:00:00,2,91.19,0.0,0.05,44.71,0.06,5.95,22.46,0.0,2025,9,26,18,4,0,0.0,0.0,2.0,2.0,6.19,6.903333333333332,23.77,27.42125,0.05,0.0458333333333333,0.06,0.0916666666666666,91.11,91.47833333333334,44.72666666666667,46.05416666666667,2,1
2025-09-27 18:00:00,2,89.53,0.0,0.05,49.55,0.12,6.53,22.58,0.0,2025,9,27,18,5,1,0.0,0.0,2.0,2.0,6.223333333333334,6.886666666666667,22.936666666666667,27.250416666666663,0.05,0.0454166666666666,0.08,0.0916666666666666,90.62333333333332,91.34583333333336,46.31999999999999,46.17374999999999,2,1
2025-09-27 19:00:00,2,89.25,0.0,0.05,49.09,0.14,6.35,21.73,0.0,2025,9,27,19,5,1,0.0,0.0,2.0,2.0,6.276666666666666,6.869166666666666,22.25666666666667,27.0725,0.05,0.045,0.1066666666666666,0.0925,89.99000000000001,91.20833333333331,47.78333333333334,46.28208333333333,2,1
2025-09-27 20:00:00,2,89.14,0.0,0.05,48.51,0.17,6.39,21.9,0.0,2025,9,27,20,5,1,0.0,0.0,2.0,2.0,6.423333333333333,6.858333333333333,22.070000000000004,26.91708333333333,0.05,0.045,0.1433333333333333,0.095,89.30666666666667,91.07333333333332,49.05,46.37125,2,1
2025-09-27 21:00:00,2,88.94,0.0,0.05,47.95,0.21,6.58,22.72,0.0,2025,9,27,21,5,1,0.0,0.0,2.0,2.0,6.44,6.857499999999999,22.116666666666664,26.7975,0.05,0.045,0.1733333333333333,0.0991666666666666,89.11,90.94041666666668,48.51666666666667,46.43875,2,1
2025-09-27 22:00:00,2,88.79,0.0,0.05,47.7,0.25,6.78,23.54,0.0,2025,9,27,22,5,1,0.0,0.0,2.0,2.0,6.583333333333333,6.864583333333333,22.72,26.707083333333333,0.05,0.0449999999999999,0.21,0.105,88.95666666666666,90.81333333333332,48.053333333333335,46.495,2,1
2025-09-27 23:00:00,2,88.82,0.0,0.05,47.78,0.27,6.87,23.81,0.0,2025,9,27,23,5,1,0.0,0.0,2.0,2.0,6.743333333333333,6.8741666666666665,23.35666666666667,26.622916666666665,0.05,0.045,0.2433333333333333,0.1116666666666666,88.85000000000001,90.69333333333334,47.81,46.54791666666666,2,1
2025-09-28 00:00:00,2,88.91,0.0,0.04,48.23,0.29,6.94,24.14,0.0,2025,9,28,0,6,1,0.0,0.0,2.0,2.0,6.863333333333334,6.881249999999999,23.83,26.52583333333333,0.0466666666666666,0.0445833333333333,0.27,0.1191666666666666,88.83999999999999,90.57916666666668,47.90333333333333,46.61625,2,1
2025-09-28 01:00:00,2,89.0,0.0,0.04,48.85,0.31,7.13,25.06,0.0,2025,9,28,1,6,1,0.0,0.0,2.0,2.0,6.98,6.889166666666667,24.336666666666662,26.432916666666667,0.0433333333333333,0.0441666666666666,0.29,0.1275,88.91000000000001,90.46833333333332,48.28666666666667,46.70583333333334,2,1
2025-09-28 02:00:00,2,89.29,0.0,0.04,49.66,0.32,7.49,26.88,0.0,2025,9,28,2,6,1,0.0,0.0,2.0,2.0,7.1866666666666665,6.9075,25.36,26.39625,0.04,0.0433333333333333,0.3066666666666666,0.13625,89.06666666666666,90.375,48.91333333333333,46.8175,2,1
2025-09-28 03:00:00,2,89.5,0.0,0.05,50.47,0.33,7.99,29.45,0.0,2025,9,28,3,6,1,0.0,0.0,2.0,2.0,7.536666666666666,6.943333333333334,27.13,26.44833333333333,0.0433333333333333,0.0433333333333333,0.32,0.1454166666666666,89.26333333333334,90.29,49.66,46.94625,2,1
2025-09-28 04:00:00,2,89.89,0.0,0.04,51.53,0.34,8.59,32.51,0.0,2025,9,28,4,6,1,0.0,0.0,2.0,2.0,8.023333333333333,7.00125,29.613333333333333,26.60375,0.0433333333333333,0.0429166666666666,0.33,0.1554166666666666,89.56,90.22208333333332,50.553333333333335,47.10874999999999,2,1
2025-09-28 05:00:00,2,90.17,0.0,0.04,52.37,0.35,9.28,36.14,0.0,2025,9,28,5,6,1,0.0,0.0,2.0,2.0,8.62,7.084583333333334,32.7,26.88625,0.0433333333333333,0.0429166666666666,0.34,0.1658333333333333,89.85333333333334,90.16333333333334,51.45666666666667,47.303333333333335,2,1
2025-09-28 06:00:00,2,90.46,0.0,0.03,52.77,0.35,10.05,40.26,0.0,2025,9,28,6,6,1,0.0,0.0,2.0,2.0,9.306666666666668,7.19875,36.303333333333335,27.326666666666668,0.0366666666666666,0.0429166666666666,0.3466666666666667,0.17625,90.17333333333332,90.12166666666668,52.223333333333336,47.525,2,1
2025-09-28 07:00:00,2,90.6,0.01,0.03,52.7,0.35,10.79,44.36,0.0,2025,9,28,7,6,1,0.0,0.0,2.0,2.0,10.04,7.342916666666667,40.25333333333334,27.926666666666662,0.0333333333333333,0.0429166666666666,0.35,0.1870833333333333,90.41,90.09166666666664,52.61333333333334,47.77291666666667,2,1
2025-09-28 08:00:00,2,90.7,0.01,0.03,52.18,0.35,11.43,48.11,0.0,2025,9,28,8,6,1,0.0,0.0,2.0,2.0,10.756666666666666,7.512499999999999,44.24333333333334,28.67,0.03,0.0429166666666666,0.35,0.1979166666666666,90.58666666666666,90.08,52.55,48.03208333333333,2,1
2025-09-28 09:00:00,3,90.75,0.01,0.03,51.45,0.34,12.0,51.71,0.0,2025,9,28,9,6,1,1.0,50.0,2.333333333333333,2.0416666666666665,11.406666666666666,7.704583333333333,48.06,29.543333333333333,0.03,0.0429166666666666,0.3466666666666667,0.20875,90.68333333333334,90.07125,52.10999999999999,48.28541666666666,3,1
2025-09-28 10:00:00,3,91.31,0.01,0.03,50.85,0.34,12.52,55.18,0.0,2025,9,28,10,6,1,0.0,0.0,2.6666666666666665,2.083333333333333,11.983333333333334,7.920416666666667,51.66666666666666,30.57166666666667,0.03,0.0429166666666666,0.3433333333333333,0.2195833333333333,90.92,90.09041666666668,51.49333333333334,48.53083333333333,3,1
2025-09-28 11:00:00,3,91.32,0.01,0.04,50.11,0.35,12.8,57.27,0.0,2025,9,28,11,6,1,0.0,0.0,3.0,2.125,12.44,8.152916666666668,54.720000000000006,31.718333333333334,0.0333333333333333,0.0429166666666666,0.3433333333333333,0.2312499999999999,91.12666666666668,90.11124999999998,50.803333333333335,48.75416666666666,3,1
2025-09-28 12:00:00,3,91.07,0.01,0.04,49.4,0.36,12.86,58.09,0.0,2025,9,28,12,6,1,0.0,0.0,3.0,2.1666666666666665,12.726666666666668,8.395416666666668,56.84666666666667,32.947916666666664,0.0366666666666666,0.0429166666666666,0.35,0.2433333333333333,91.23333333333332,90.11625,50.120000000000005,48.94916666666666,3,1
2025-09-28 13:00:00,3,91.09,0.0,0.06,48.9,0.38,12.73,57.73,0.0,2025,9,28,13,6,1,0.0,0.0,3.0,2.208333333333333,12.796666666666669,8.639583333333333,57.696666666666665,34.20541666666667,0.0466666666666666,0.0433333333333333,0.3633333333333333,0.2566666666666666,91.16,90.12041666666669,49.47,49.12458333333333,3,1
2025-09-28 14:00:00,3,90.9,0.0,0.07,48.37,0.41,12.17,54.6,0.0,2025,9,28,14,6,1,0.0,0.0,3.0,2.25,12.586666666666668,8.868333333333334,56.80666666666667,35.37833333333333,0.0566666666666666,0.0441666666666666,0.3833333333333333,0.27125,91.02,90.115,48.88999999999999,49.275000000000006,3,1
2025-09-28 15:00:00,2,90.74,0.0,0.07,48.15,0.44,11.16,49.15,0.0,2025,9,28,15,6,1,-1.0,-33.333333333333336,2.6666666666666665,2.25,12.02,9.065416666666666,53.82666666666668,36.38125,0.0666666666666666,0.045,0.41,0.2870833333333333,90.91,90.10458333333334,48.47333333333333,49.41583333333333,2,1
2025-09-28 16:00:00,2,90.31,0.0,0.07,48.28,0.47,9.93,43.26,0.0,2025,9,28,16,6,1,0.0,0.0,2.333333333333333,2.25,11.086666666666666,9.22125,49.00333333333334,37.193333333333335,0.07,0.0458333333333333,0.44,0.3041666666666666,90.65,90.06958333333334,48.26666666666666,49.565,2,1
2025-09-28 17:00:00,2,90.14,0.0,0.07,48.92,0.5,8.94,39.65,0.0,2025,9,28,17,6,1,0.0,0.0,2.0,2.25,10.01,9.345833333333331,44.02,37.90958333333334,0.07,0.0466666666666666,0.47,0.3224999999999999,90.39666666666666,90.02583333333332,48.45,49.74041666666667,2,1
2025-09-28 18:00:00,2,90.17,0.0,0.08,49.73,0.53,8.34,38.4,0.0,2025,9,28,18,6,1,0.0,0.0,2.0,2.25,9.07,9.42125,40.43666666666667,38.56875,0.0733333333333333,0.0479166666666666,0.5,0.3395833333333333,90.20666666666666,90.0525,48.97666666666667,49.74791666666667,2,1
2025-09-28 19:00:00,2,90.05,0.0,0.08,50.48,0.54,8.14,39.34,0.0,2025,9,28,19,6,1,0.0,0.0,2.0,2.0,8.14,8.14,39.34,39.34,0.08,0.08,0.54,0.54,90.05,90.05,50.48,50.48,2,1
2025-09-28 20:00:00,2,89.75,0.0,0.08,50.7,0.55,8.0,39.41,0.0,2025,9,28,20,6,1,0.0,0.0,2.0,2.0,8.07,8.07,39.375,39.375,0.08,0.08,0.545,0.545,89.9,89.9,50.59,50.59,2,1
2025-09-28 21:00:00,2,89.42,0.0,0.08,50.43,0.56,7.76,38.33,0.0,2025,9,28,21,6,1,0.0,0.0,2.0,2.0,7.966666666666666,7.966666666666666,39.02666666666666,39.02666666666666,0.08,0.08,0.55,0.55,89.74000000000001,89.74000000000001,50.53666666666667,50.53666666666667,2,1
2025-09-28 22:00:00,2,89.36,0.0,0.08,50.97,0.57,7.69,38.76,0.0,2025,9,28,22,6,1,0.0,0.0,2.0,2.0,7.816666666666666,7.8975,38.833333333333336,38.96,0.08,0.08,0.56,0.555,89.50999999999999,89.645,50.70000000000001,50.645,2,1
